candidate_instance_id,trial_id,candidate_rank,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,inner_fold_index,seed,raw_expression,canonical_expression,parameter_template_expression,parameter_initial_values_json,structure_signature,reference_scale_signature,algebraic_family_id,structure_family_id,reference_scale_family_id,prediction_family_id,normalized_complexity,raw_ast_complexity,raw_ast_depth,free_constant_count,variable_support_json,structural_status,numeric_physics_status,domain_certification_status,freeze_eligible,eligibility_scope,rejection_reasons_json,loss,score,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
CAND_5cadfd5429e25877592f,peak_q_d__outer00__inner00__seed2026082305,1,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,0,2026082305,q * 2.5501144,2.5501144*q,p0*q,"[{""initial_value"":2.5501144,""name"":""p0"",""role"":""value""}]",q,q,ALG_79bfde4ce3f73f2c,STRUCT_e0a4043694a618e7,REF_e0a4043694a618e7,PRED_fc30a704c84225f2,3,3,1,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.066217236,0.48042993203166007,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_c63b6831deb4e845ee60,peak_q_d__outer00__inner00__seed2026082305,2,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,0,2026082305,(q + 0.26270556) * 2.076426,2.076426*q + 0.54548865512856,p0*(p1 + q),"[{""initial_value"":2.076426,""name"":""p0"",""role"":""value""},{""initial_value"":0.26270556,""name"":""p1"",""role"":""value""}]",p1 + q,1.0*q + 0.26270556,ALG_18718f46598015dd,STRUCT_13abe1f78cc1931f,REF_b8e71e160ec61de2,PRED_1946cb41c6bf8d39,5,5,2,2,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.060216665,0.047495825172287134,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_0f3e4ad5ffb2c012b759,peak_q_d__outer00__inner00__seed2026082305,3,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,0,2026082305,(2.5744708 - d) + square(q),-1.0*d + 1.0*q**2 + 2.5744708,-d + p0 + q**2,"[{""initial_value"":2.5744708,""name"":""p0"",""role"":""value""}]",-d + p0 + q**2,-1.0*d + 1.0*q**2 + 2.5744708,ALG_8bcdfd05b884aa86,STRUCT_3b5e82986a92acdc,REF_8bcdfd05b884aa86,PRED_22d9a740dd79fe3c,9,7,2,1,"[""d"",""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.018461283,0.5911367064814969,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e963f1e91f016cffda11,peak_q_d__outer00__inner00__seed2026082305,4,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,0,2026082305,"pow_positive_base(d, -1.3710244) + (q * 1.6314999)",1.0/d**1.3710244 + 1.6314999*q,d**p0 + p1*q,"[{""initial_value"":-1.3710244,""name"":""p0"",""role"":""fitted_exponent""},{""initial_value"":1.6314999,""name"":""p1"",""role"":""value""}]",d**p0 + p1*q,1.0/d**1.3710244 + 1.6314999*q,ALG_8cb745eaa063bbc3,STRUCT_288aafb9905d5ff1,REF_8cb745eaa063bbc3,PRED_8cb745eaa063bbc3,9,9,2,2,"[""d"",""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.013003688,0.17522135937427002,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_59ea7cfbef1601f8e52f,peak_q_d__outer00__inner00__seed2026082305,5,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,0,2026082305,"(pow_positive_base(q, 1.7648573) + 2.6228747) - square(d)",-1.0*d**2 + 1.0*q**1.7648573 + 2.6228747,-d**2 + p0 + q**p1,"[{""initial_value"":2.6228747,""name"":""p0"",""role"":""value""},{""initial_value"":1.7648573,""name"":""p1"",""role"":""fitted_exponent""}]",-d**2 + p0 + q**p1,-1.0*d**2 + 1.0*q**1.7648573 + 2.6228747,ALG_68e58476c2165804,STRUCT_935d52389ac799ce,REF_68e58476c2165804,PRED_68e58476c2165804,13,11,3,2,"[""d"",""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""COMPLEXITY_EXCEEDED""]",0.005960392,0.39004837940485354,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e99d1886ac7d77d81ae3,peak_q_d__outer00__inner01__seed2026082301,0,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,2.236543,2.23654300000000,p0,"[{""initial_value"":2.236543,""name"":""p0"",""role"":""value""}]",p0,2.23654300000000,ALG_6be1438b82f2597b,STRUCT_5134e09694de2ff3,REF_6be1438b82f2597b,PRED_46aa6302e24fd443,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.44332948,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_9e240f6b9a1d6b05dc0f,peak_q_d__outer00__inner01__seed2026082301,1,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,q * 2.4956172,2.4956172*q,p0*q,"[{""initial_value"":2.4956172,""name"":""p0"",""role"":""value""}]",q,q,ALG_adbde1938d86555d,STRUCT_e0a4043694a618e7,REF_e0a4043694a618e7,PRED_a10f7d34f0c0eaa0,3,3,1,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.0253764,1.430246816263395,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_500de20432f806293e83,peak_q_d__outer00__inner01__seed2026082301,2,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,"pow_positive_base(2.4182336, q)",2.4182336**q,p0**q,"[{""initial_value"":2.4182336,""name"":""p0"",""role"":""value""}]",p0**q,2.4182336**q,ALG_6205c5f10b6d349e,STRUCT_c075ff8892615053,REF_6205c5f10b6d349e,PRED_4e9c90559e3e57f2,5,5,1,1,"[""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""POWER_EXPONENT_NOT_CONSTANT""]",0.020320006,0.11110684513398732,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_19af77fa9dff8ce17e0a,peak_q_d__outer00__inner01__seed2026082301,3,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,exp(q) * 0.8752973,0.8752973*exp(q),p0*exp(q),"[{""initial_value"":0.8752973,""name"":""p0"",""role"":""value""}]",exp(q),exp(q),ALG_4d37a5b3025c9c06,STRUCT_85aa7db1508e4dfa,REF_85aa7db1508e4dfa,PRED_104349207c6382ab,6,6,2,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.017724933,0.13663362554657238,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_b4056c613adeb0fee5ea,peak_q_d__outer00__inner01__seed2026082301,4,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,"pow_positive_base(q, q) * 2.2812493",2.2812493*q**q,p0*q**q,"[{""initial_value"":2.2812493,""name"":""p0"",""role"":""value""}]",q**q,q**q,ALG_87217daff9886723,STRUCT_c8d9dd13d812e1d3,REF_c8d9dd13d812e1d3,PRED_8cac2efefc4d775a,7,7,2,1,"[""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""POWER_EXPONENT_NOT_CONSTANT""]",0.01659587,0.06581842321213648,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_28ecb83e48ea39fbfef6,peak_q_d__outer00__inner01__seed2026082301,5,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,(q - (d + -0.10159319)) + (q + 1.4058459),-1.0*d + 2.0*q + 1.50743909,-d + p0 - p1 + 2*q,"[{""initial_value"":1.4058459,""name"":""p0"",""role"":""value""},{""initial_value"":-0.10159319,""name"":""p1"",""role"":""value""}]",-d + p0 - p1 + 2*q,-1.0*d + 2.0*q + 1.50743909,ALG_20c1f8e9d0b4a8b6,STRUCT_9b3500ac60eed80f,REF_20c1f8e9d0b4a8b6,PRED_2cfde69425826a4a,13,9,3,2,"[""d"",""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""COMPLEXITY_EXCEEDED""]",0.008127552,0.3569470490101441,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_02e880f18b70b4d144f5,peak_q_d__outer00__inner01__seed2026082301,6,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,(q + 1.4986085) * sqrt(q / d),sqrt(q)*(1.0*q + 1.4986085)/sqrt(d),sqrt(q)*(p0 + q)/sqrt(d),"[{""initial_value"":1.4986085,""name"":""p0"",""role"":""value""}]",sqrt(q)*(p0 + q)/sqrt(d),sqrt(q)*(1.0*q + 1.4986085)/sqrt(d),ALG_097f3e71464f2ef2,STRUCT_15c21651b9a4c286,REF_097f3e71464f2ef2,PRED_097f3e71464f2ef2,12,10,3,1,"[""d"",""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.0077237864,0.050955061088194815,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_9588c6eb228560634685,peak_q_d__outer00__inner01__seed2026082301,7,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082301,((1.2297827 - d) + exp(q)) + (q * -0.54167765),-1.0*d - 0.54167765*q + 1.0*exp(q) + 1.2297827,-d + p0 + p1*q + exp(q),"[{""initial_value"":1.2297827,""name"":""p0"",""role"":""value""},{""initial_value"":-0.54167765,""name"":""p1"",""role"":""value""}]",-d + p0 + p1*q + exp(q),-1.0*d - 0.54167765*q + 1.0*exp(q) + 1.2297827,ALG_e1b106244ddd80b1,STRUCT_35f8382b9f9938d0,REF_e1b106244ddd80b1,PRED_e1b106244ddd80b1,14,12,3,2,"[""d"",""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""COMPLEXITY_EXCEEDED""]",0.0036311063,0.3773836712166657,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_0e3df959e575cb518078,peak_q_d__outer00__inner01__seed2026082302,0,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,2.236538,2.23653800000000,p0,"[{""initial_value"":2.236538,""name"":""p0"",""role"":""value""}]",p0,2.23653800000000,ALG_dced7eed6c7c938a,STRUCT_5134e09694de2ff3,REF_dced7eed6c7c938a,PRED_46aa6302e24fd443,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.44332948,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_34da4a17a6c4e4986bae,peak_q_d__outer00__inner01__seed2026082302,1,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,q + 1.3474462,1.0*q + 1.3474462,p0 + q,"[{""initial_value"":1.3474462,""name"":""p0"",""role"":""value""}]",p0 + q,1.0*q + 1.3474462,ALG_ea10c2df54f41b02,STRUCT_dcb32ed7a92ab0fe,REF_ea10c2df54f41b02,PRED_c8b2ecff5989d225,3,3,1,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.15642498,0.5208683533764873,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_2a1271ce7fa900ad791f,peak_q_d__outer00__inner01__seed2026082302,2,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,q / 0.4006972,2.49565008190724*q,q/p0,"[{""initial_value"":0.4006972,""name"":""p0"",""role"":""value""}]",q,q,ALG_0970d801ef939d50,STRUCT_e0a4043694a618e7,REF_e0a4043694a618e7,PRED_a10f7d34f0c0eaa0,4,4,1,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.025376402,1.8187568469604332,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_5f7fd8eee451f2f92fc5,peak_q_d__outer00__inner01__seed2026082302,3,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,(q * 2.2983358) + 0.1931017,2.2983358*q + 0.1931017,p0 + p1*q,"[{""initial_value"":0.1931017,""name"":""p0"",""role"":""value""},{""initial_value"":2.2983358,""name"":""p1"",""role"":""value""}]",p0 + p1*q,1.0*q + 0.0840180534106461,ALG_2c62636ce4ecfb7b,STRUCT_7e08398d54a82822,REF_c26daf91a1fe074f,PRED_2c62636ce4ecfb7b,5,5,2,2,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.021958724,0.1446551777606843,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f6baaffeedc54c41a726,peak_q_d__outer00__inner01__seed2026082302,4,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,exp(q + -0.12981504),0.878257858472301*exp(q),exp(p0 + q),"[{""initial_value"":-0.12981504,""name"":""p0"",""role"":""value""}]",exp(p0 + q),exp(q),ALG_05ae8377032c9ccb,STRUCT_3984e9f3ffca01f7,REF_85aa7db1508e4dfa,PRED_104349207c6382ab,6,6,2,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.017662793,0.2177041726153307,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_48c27cc1502ab2152c5f,peak_q_d__outer00__inner01__seed2026082302,5,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,"pow_positive_base(q, q) * 2.2812312",2.2812312*q**q,p0*q**q,"[{""initial_value"":2.2812312,""name"":""p0"",""role"":""value""}]",q**q,q**q,ALG_8503683453471fc8,STRUCT_c8d9dd13d812e1d3,REF_c8d9dd13d812e1d3,PRED_8cac2efefc4d775a,7,7,2,1,"[""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""POWER_EXPONENT_NOT_CONSTANT""]",0.01659587,0.062306467464051093,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_14a3c426d918b1bb60bb,peak_q_d__outer00__inner01__seed2026082302,6,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,(1.3813273 / d) + square(q),1.0*q**2 + 1.3813273/d,q**2 + p0/d,"[{""initial_value"":1.3813273,""name"":""p0"",""role"":""value""}]",q**2 + p0/d,1.0*q**2 + 1.3813273/d,ALG_b464f6bd7f598113,STRUCT_c1c8ca7f31cca39c,REF_b464f6bd7f598113,PRED_a4bd6708a484a141,8,8,2,1,"[""d"",""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.006725025,0.9033182262740073,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_b8b5fdb32de062a145db,peak_q_d__outer00__inner01__seed2026082302,7,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,"(q + pow_positive_base(q, 1.2108077)) - (d + -1.5184807)",-1.0*d + 1.0*q + 1.0*q**1.2108077 + 1.5184807,-d - p0 + q + q**p1,"[{""initial_value"":-1.5184807,""name"":""p0"",""role"":""value""},{""initial_value"":1.2108077,""name"":""p1"",""role"":""fitted_exponent""}]",-d - p0 + q + q**p1,-1.0*d + 1.0*q + 1.0*q**1.2108077 + 1.5184807,ALG_2e7be7f64da20d1c,STRUCT_37e7a25a60f9e8da,REF_2e7be7f64da20d1c,PRED_2e7be7f64da20d1c,15,11,3,2,"[""d"",""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""COMPLEXITY_EXCEEDED""]",0.0048663127,0.1078330461429357,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e553468c92208096aaec,peak_q_d__outer00__inner01__seed2026082302,8,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082302,(exp(q) * 0.7717547) - ((d * 1.4112734) - 1.7590017),-1.4112734*d + 0.7717547*exp(q) + 1.7590017,-d*p0 + p1 + p2*exp(q),"[{""initial_value"":1.4112734,""name"":""p0"",""role"":""value""},{""initial_value"":1.7590017,""name"":""p1"",""role"":""value""},{""initial_value"":0.7717547,""name"":""p2"",""role"":""value""}]",-d*p0 + p1 + p2*exp(q),-1.0*d + 0.546849887484594*exp(q) + 1.24639329275249,ALG_077c7779a6b06511,STRUCT_f5152a0a60fe85d2,REF_870c53c7bd9f7254,PRED_077c7779a6b06511,14,12,3,3,"[""d"",""q""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""COMPLEXITY_EXCEEDED""]",0.0023040993,0.74764666366106,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_c6ff6a77183e3d9487cb,peak_q_d__outer00__inner01__seed2026082303,0,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082303,2.236538,2.23653800000000,p0,"[{""initial_value"":2.236538,""name"":""p0"",""role"":""value""}]",p0,2.23653800000000,ALG_dced7eed6c7c938a,STRUCT_5134e09694de2ff3,REF_dced7eed6c7c938a,PRED_46aa6302e24fd443,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.44332948,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_75bde9b413a9b1869870,peak_q_d__outer00__inner01__seed2026082303,1,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082303,q * 2.4956272,2.4956272*q,p0*q,"[{""initial_value"":2.4956272,""name"":""p0"",""role"":""value""}]",q,q,ALG_10f836ac529ed06e,STRUCT_e0a4043694a618e7,REF_e0a4043694a618e7,PRED_a10f7d34f0c0eaa0,3,3,1,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.0253764,1.430246816263395,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_7cc10dc290e1c2d91109,peak_q_d__outer00__inner01__seed2026082303,2,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082303,exp(q + -0.12981519),0.878257726733632*exp(q),exp(p0 + q),"[{""initial_value"":-0.12981519,""name"":""p0"",""role"":""value""}]",exp(p0 + q),exp(q),ALG_e02e529370ca9e4b,STRUCT_3984e9f3ffca01f7,REF_85aa7db1508e4dfa,PRED_104349207c6382ab,6,6,2,1,"[""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.017662803,0.12078623513363927,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f1e377f3eb68fec6bd40,peak_q_d__outer00__inner01__seed2026082303,3,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082303,square(q) + (1.4198045 / d),1.0*q**2 + 1.4198045/d,q**2 + p0/d,"[{""initial_value"":1.4198045,""name"":""p0"",""role"":""value""}]",q**2 + p0/d,1.0*q**2 + 1.4198045/d,ALG_70daa4525306cca3,STRUCT_c1c8ca7f31cca39c,REF_70daa4525306cca3,PRED_15de49e09da133a5,8,8,2,1,"[""d"",""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.0053389817,0.5982129804744382,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_7b4dd8d80a4bad207161,peak_q_d__outer00__inner01__seed2026082303,4,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082303,square(q) + (0.020986145 - (-1.398237 / d)),1.0*q**2 + 0.020986145 + 1.398237/d,p0 + q**2 - p1/d,"[{""initial_value"":0.020986145,""name"":""p0"",""role"":""value""},{""initial_value"":-1.398237,""name"":""p1"",""role"":""value""}]",p0 + q**2 - p1/d,1.0*q**2 + 0.020986145 + 1.398237/d,ALG_e51430d15d596b83,STRUCT_7c41078c6ada94e7,REF_e51430d15d596b83,PRED_15de49e09da133a5,12,10,3,2,"[""d"",""q""]",PASS,PASS,DOMAIN_CERTIFIED,True,ELIGIBLE_FOR_OUTER_SELECTION_AND_REFIT_ONLY_NOT_SELECTED_OR_FROZEN,[],0.0053340434,0.0004626898471737083,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_1f4c4577c19f3466062a,peak_q_d__outer00__inner01__seed2026082304,0,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,0,1,2026082304,2.236538,2.23653800000000,p0,"[{""initial_value"":2.236538,""name"":""p0"",""role"":""value""}]",p0,2.23653800000000,ALG_dced7eed6c7c938a,STRUCT_5134e09694de2ff3,REF_dced7eed6c7c938a,PRED_46aa6302e24fd443,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.44332948,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
